Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4.0,43.92857143,0.0,0.0,182.0,9951.359644,0.003850267,0.021183788,8.665280918,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
3.0,112.0,0.0,0.0,4.0,111.6666667,0.0,0.028571429,0.0,0.0,May,3.0,2.0,4.0,5.0,Returning_Visitor,False,False
4.0,67.41666667,0.0,0.0,17.0,523.5416667,0.023333333,0.057,30.68883081,0.0,Dec,2.0,2.0,5.0,1.0,Returning_Visitor,False,False
9.0,175.9333333,0.0,0.0,28.0,717.2190476,0.005882353,0.017058824,0.0,1.0,May,2.0,2.0,5.0,4.0,Returning_Visitor,True,False
1.0,13.0,0.0,0.0,28.0,611.94,0.0,0.006896552,0.0,0.0,Sep,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
4.0,118.5,1.0,8.5,62.0,2910.632251,0.005833333,0.017587302,25.05062136,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,False,True
4.0,162.0,3.0,75.5,4.0,158.5,0.0,0.016666667,0.0,0.0,Mar,2.0,4.0,1.0,10.0,Returning_Visitor,False,False
2.0,48.0,0.0,0.0,24.0,543.75,0.016,0.0408,0.0,0.8,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
1.0,6.0,0.0,0.0,15.0,293.0,0.021428571,0.026190476,0.0,0.0,Nov,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
8.0,359.0,2.0,954.0,14.0,336.5,0.0,0.005555556,0.0,0.0,Mar,3.0,2.0,7.0,9.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,594.0,0.0,0.031666667,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,37.0,1212.0,0.010810811,0.017117117,0.0,0.0,Nov,2.0,2.0,6.0,2.0,Returning_Visitor,False,True
2.0,19.4,3.0,45.26666667,10.0,136.0666667,0.0,0.052857143,0.0,0.0,Sep,2.0,2.0,1.0,5.0,Returning_Visitor,False,False
1.0,25.5,0.0,0.0,49.0,860.2083333,0.004081633,0.012380952,0.0,0.0,Dec,2.0,2.0,2.0,10.0,Returning_Visitor,True,False
3.0,40.0,0.0,0.0,5.0,189.4166667,0.0,0.016666667,0.0,0.0,Dec,1.0,8.0,3.0,11.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,468.0,0.016666667,0.033333333,0.0,0.0,Mar,4.0,1.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,32.0,2759.633333,0.027083333,0.038541667,0.0,0.0,May,3.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1413.768571,0.025,0.038472222,0.0,0.0,June,1.0,2.0,3.0,1.0,Returning_Visitor,True,False
6.0,67.4,0.0,0.0,13.0,217.7611111,0.0125,0.025,0.0,0.0,Oct,2.0,2.0,5.0,7.0,Returning_Visitor,True,False
2.0,152.8333333,0.0,0.0,20.0,791.6666667,0.011111111,0.016666667,41.35007203,0.0,Mar,1.0,1.0,1.0,2.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,20.0,616.5,0.0,0.01,0.0,0.0,Nov,3.0,3.0,1.0,3.0,New_Visitor,False,False
14.0,2137.112745,0.0,0.0,53.0,4223.409838,0.00877193,0.017126354,8.886648533,0.0,Nov,3.0,2.0,2.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,125.5,0.0,0.007407407,0.0,0.0,Nov,2.0,2.0,7.0,11.0,Returning_Visitor,False,False
12.0,316.55,3.0,221.0,67.0,1564.444444,0.002631579,0.022549176,1.089771303,0.0,May,2.0,2.0,4.0,3.0,Returning_Visitor,False,False
3.0,86.5,0.0,0.0,30.0,2623.916667,0.006666667,0.007619048,23.00194502,0.0,Dec,2.0,5.0,1.0,2.0,New_Visitor,True,True
4.0,712.0,0.0,0.0,77.0,3785.5625,0.002564103,0.00982906,0.0,0.0,Nov,2.0,2.0,2.0,8.0,New_Visitor,False,True
2.0,76.6,0.0,0.0,16.0,368.4666667,0.0,0.021568627,0.0,0.0,Oct,4.0,1.0,4.0,1.0,Returning_Visitor,True,False
11.0,215.5238095,1.0,70.0,87.0,3037.499952,0.002150538,0.007722385,0.0,0.0,Mar,2.0,2.0,5.0,1.0,Returning_Visitor,False,False
1.0,29.0,2.0,149.0,11.0,561.55,0.014285714,0.038571429,10.02085714,0.6,May,3.0,2.0,1.0,4.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,30.0,1029.583333,0.003571429,0.009166667,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,31.0,2767.625,0.0,0.006896552,52.67778465,0.0,Nov,8.0,13.0,9.0,20.0,Other,False,True
3.0,222.5,0.0,0.0,11.0,764.5,0.015384615,0.043589744,0.0,0.0,May,2.0,2.0,6.0,11.0,Returning_Visitor,False,False
1.0,183.0,0.0,0.0,28.0,586.3722222,0.0,0.004021164,0.0,0.0,Dec,3.0,2.0,6.0,10.0,Returning_Visitor,False,True
8.0,463.75,4.0,337.5,157.0,6123.741494,0.007198364,0.019816374,0.0,0.0,Nov,2.0,2.0,7.0,2.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,12.0,240.4166667,0.0,0.061688312,0.0,0.0,Mar,3.0,2.0,1.0,6.0,Returning_Visitor,False,False
2.0,83.0,0.0,0.0,15.0,605.8857143,0.0,0.005882353,0.0,0.0,Mar,1.0,1.0,3.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,21.0,685.1744048,0.028571429,0.043174603,0.0,0.0,Nov,1.0,1.0,8.0,1.0,Returning_Visitor,True,True
7.0,297.6,0.0,0.0,66.0,3572.241757,0.005797101,0.012314449,7.766280897,0.0,Oct,2.0,2.0,8.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.033333333,0.0,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,True,False
6.0,127.4166667,0.0,0.0,162.0,5509.717928,0.001905069,0.021987823,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,598.25,0.0,0.05,0.0,0.4,May,2.0,5.0,9.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,1539.0,0.015384615,0.030769231,0.0,0.0,May,2.0,10.0,2.0,2.0,Returning_Visitor,False,False
4.0,45.8,2.0,43.2,30.0,1021.838095,0.0,0.005882353,40.43578994,0.0,Nov,2.0,2.0,4.0,2.0,New_Visitor,False,False
2.0,166.0,2.0,55.0,10.0,1968.25,0.014285714,0.021428571,0.0,0.0,May,1.0,1.0,1.0,6.0,New_Visitor,True,False
0.0,0.0,5.0,14.0,31.0,750.5904762,0.007407407,0.036957672,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
9.0,319.8333333,1.0,18.0,10.0,332.3333333,0.0,0.015384615,0.0,0.0,Dec,1.0,1.0,5.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,604.5,0.0,0.019047619,0.0,0.0,Nov,2.0,2.0,1.0,13.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,41.66666667,0.0,0.04,0.0,0.0,Dec,2.0,2.0,4.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,156.5,0.0,0.05,0.0,0.0,Dec,1.0,8.0,1.0,6.0,New_Visitor,False,False
3.0,13.0,0.0,0.0,26.0,2058.5,0.0,0.039506173,8.887111111,1.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,7.0,88.0,0.0,0.057142857,0.0,0.8,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2.0,7.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,74.0,0.0,0.04,0.0,0.0,Mar,2.0,2.0,1.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Aug,3.0,2.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,31.0,5764.366667,0.032258065,0.055591398,0.0,0.0,Mar,2.0,2.0,7.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,344.3333333,0.005555556,0.030555556,26.985,0.0,May,2.0,2.0,1.0,5.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,27.2,0.133333333,0.133333333,0.0,0.0,Oct,3.0,2.0,4.0,1.0,Returning_Visitor,False,False
1.0,21.2,0.0,0.0,12.0,249.4095238,0.015384615,0.019230769,0.0,0.0,Oct,2.0,2.0,8.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,15.0,313.25,0.013333333,0.033333333,0.0,0.0,Nov,2.0,2.0,3.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,1030.0,0.005,0.025,0.0,0.0,Dec,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,822.0,0.054545455,0.063636364,0.0,0.4,May,2.0,2.0,2.0,4.0,Returning_Visitor,False,False
8.0,310.0666667,1.0,49.4,71.0,1441.974535,0.003013699,0.009218133,48.30461627,0.0,Oct,1.0,1.0,2.0,20.0,Returning_Visitor,True,True
0.0,0.0,1.0,28.0,12.0,276.0,0.0,0.008333333,0.0,0.0,May,4.0,5.0,9.0,2.0,New_Visitor,False,False
3.0,60.0,0.0,0.0,34.0,783.6363636,0.0,0.000505051,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,36.0,1287.958333,0.034259259,0.073333333,0.0,0.0,Dec,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
9.0,165.5,0.0,0.0,50.0,2207.391667,0.001724138,0.009972955,15.30003763,0.0,Mar,1.0,1.0,4.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,232.5,0.0,0.05,0.0,0.0,Nov,4.0,2.0,1.0,2.0,New_Visitor,False,False
5.0,60.5,0.0,0.0,9.0,111.5,0.026666667,0.04,0.0,0.0,Nov,2.0,2.0,9.0,1.0,Returning_Visitor,False,False
0.0,0.0,2.0,39.0,15.0,245.0,0.0,0.0125,11.9955404,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,True,True
2.0,42.0,0.0,0.0,16.0,602.0,0.014705882,0.044117647,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,745.1666667,0.0,0.020833333,0.0,0.0,May,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,197.0,0.0,0.011111111,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
4.0,56.0,0.0,0.0,31.0,270.4916667,0.0,0.00234375,0.0,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
1.0,102.5,0.0,0.0,5.0,97.0,0.0,0.011111111,0.0,0.0,Mar,3.0,2.0,1.0,9.0,New_Visitor,True,False
4.0,94.86666667,0.0,0.0,22.0,812.1357143,0.008333333,0.042708333,18.08644865,0.0,Jul,3.0,2.0,2.0,4.0,Returning_Visitor,False,True
5.0,339.1666667,0.0,0.0,20.0,525.6666667,0.0,0.004545455,0.0,0.0,May,1.0,2.0,3.0,2.0,Returning_Visitor,False,False
3.0,63.5,0.0,0.0,8.0,253.25,0.0,0.02,0.0,0.0,Dec,2.0,2.0,7.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,327.5,0.0,0.013333333,0.0,0.0,May,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,9.0,300.3333333,0.041666667,0.06875,0.0,0.0,Dec,3.0,2.0,9.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2.0,1.0,13.0,Returning_Visitor,True,False
2.0,33.0,0.0,0.0,91.0,2023.75,0.004731183,0.018752216,0.0,0.0,Nov,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,2.0,52.0,12.0,699.25,0.023809524,0.028571429,0.0,0.0,May,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,85.25,0.0,0.011111111,0.0,0.0,Dec,2.0,2.0,3.0,10.0,Returning_Visitor,False,False
0.0,0.0,1.0,0.0,26.0,653.4,0.041333333,0.067142857,0.0,0.0,Jul,2.0,2.0,2.0,1.0,Returning_Visitor,True,False
4.0,132.0,0.0,0.0,7.0,1413.333333,0.036,0.029285714,0.0,0.0,Mar,3.0,2.0,7.0,8.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,47.0,0.0,0.05,0.0,0.0,Nov,3.0,2.0,6.0,1.0,Returning_Visitor,False,False
2.0,24.2,0.0,0.0,8.0,530.0,0.0,0.044444444,0.0,0.0,Aug,1.0,8.0,1.0,2.0,Returning_Visitor,False,False
12.0,225.25,1.0,0.0,129.0,3367.041281,0.001428571,0.018456829,1.03529974,0.0,Nov,2.0,4.0,1.0,10.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,11.0,580.25,0.022222222,0.044444444,0.0,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,25.0,1131.8,0.024,0.033142857,0.0,0.0,June,1.0,1.0,4.0,1.0,Returning_Visitor,True,False
,,,,,,,,,,,,,,,,,False
0.0,0.0,3.0,96.5,76.0,1966.092332,0.007876231,0.014700317,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
10.0,131.34,2.0,38.2,102.0,6684.520952,0.002181818,0.017363636,4.215363542,0.0,Sep,2.0,2.0,5.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,80.0,3734.958333,0.0025,0.026547619,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,267.25,0.0,0.021428571,0.0,0.0,Nov,3.0,2.0,1.0,11.0,New_Visitor,True,False
0.0,0.0,0.0,0.0,5.0,200.9333333,0.0,0.08,0.0,0.0,Dec,3.0,2.0,1.0,6.0,Returning_Visitor,False,False
1.0,4.0,0.0,0.0,48.0,1199.160606,0.0,0.00070922,0.0,0.0,Dec,2.0,2.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,642.0,0.0,0.028571429,109.1211555,0.0,Dec,2.0,2.0,3.0,2.0,New_Visitor,False,True
3.0,289.0,0.0,0.0,5.0,708.25,0.0,0.025,0.0,0.0,Nov,3.0,3.0,1.0,10.0,Returning_Visitor,False,False
2.0,88.0,0.0,0.0,16.0,1106.333333,0.025,0.053125,0.0,0.0,Mar,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
2.0,41.5,2.0,60.5,21.0,534.5,0.004347826,0.02173913,0.0,0.0,Mar,2.0,2.0,2.0,13.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Nov,1.0,1.0,8.0,8.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,11.5,0.0,0.1,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,1.0,14.0,19.0,1666.75,0.0,0.021052632,0.0,0.0,Nov,8.0,13.0,9.0,20.0,Other,False,False
6.0,34.4,0.0,0.0,44.0,1820.566667,0.029166667,0.055555556,15.184125,0.6,May,2.0,2.0,4.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,86.0,0.0,0.025,0.0,0.0,Dec,2.0,5.0,1.0,8.0,New_Visitor,True,False
5.0,106.3214286,4.0,189.0,37.0,1306.028022,0.004263566,0.010939177,33.3335814,0.0,May,2.0,4.0,1.0,3.0,Returning_Visitor,False,False
1.0,512.0,0.0,0.0,5.0,322.0,0.0,0.06,0.0,0.6,May,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
1.0,4.0,0.0,0.0,14.0,333.9,0.0,0.007142857,24.50485714,0.0,May,3.0,2.0,2.0,6.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,640.6666667,0.0,0.011111111,0.0,0.0,Mar,3.0,2.0,7.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3.0,3.0,1.0,1.0,Returning_Visitor,False,False
1.0,25.75,5.0,452.0833333,34.0,953.5892857,0.0,0.011071429,8.838027292,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,315.0833333,0.0,0.014705882,0.0,0.0,Dec,2.0,2.0,3.0,1.0,Returning_Visitor,False,True
,,,,,,,,,,,,,,,,,False
0.0,0.0,0.0,0.0,16.0,200.0,0.034375,0.072115385,0.0,0.8,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,2214.666667,0.0,0.003921569,92.9041786,0.0,Oct,2.0,2.0,1.0,2.0,New_Visitor,False,True
3.0,14.5,0.0,0.0,61.0,1423.967857,0.01,0.022611111,7.998,0.8,May,2.0,2.0,7.0,4.0,Returning_Visitor,False,False
5.0,52.0,0.0,0.0,21.0,743.9166667,0.004,0.016,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,83.0,0.057142857,0.095238095,0.0,0.0,Mar,1.0,2.0,2.0,1.0,Returning_Visitor,False,False
1.0,64.5,0.0,0.0,32.0,1443.641667,0.0,0.010784314,111.2629939,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,True,True
2.0,112.9,0.0,0.0,32.0,505.55,0.0,0.003225806,0.0,0.0,Oct,2.0,2.0,6.0,2.0,New_Visitor,False,False
4.0,25.0,0.0,0.0,193.0,7548.633333,0.013471503,0.029620035,0.0,0.0,Jul,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
8.0,166.7,0.0,0.0,9.0,171.7,0.016666667,0.05,0.0,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
13.0,318.7202381,1.0,0.0,60.0,1205.945238,0.008823529,0.01709646,5.710061275,0.0,May,2.0,2.0,3.0,13.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,5.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,16.0,213.8,0.00625,0.06875,0.0,0.0,Aug,2.0,2.0,1.0,4.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Oct,1.0,1.0,8.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,14.0,429.9166667,0.014285714,0.033333333,0.0,0.0,Nov,1.0,8.0,4.0,11.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,209.5,0.0,0.025,0.0,0.0,Feb,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
7.0,44.29545455,0.0,0.0,44.0,2747.616288,0.024205128,0.062408964,0.0,0.0,Nov,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,664.5,0.0,0.011764706,0.0,0.0,Nov,4.0,1.0,9.0,2.0,Returning_Visitor,False,False
5.0,543.0,6.0,320.5,20.0,2039.0,0.0,0.016296296,25.38925926,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,93.7,0.028571429,0.071428571,0.0,1.0,May,3.0,2.0,2.0,4.0,Returning_Visitor,True,False
4.0,50.33333333,0.0,0.0,3.0,28.33333333,0.0,0.016666667,0.0,0.0,Dec,2.0,2.0,9.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,30.4,0.0,0.066666667,21.47899475,0.0,Oct,1.0,8.0,6.0,20.0,Returning_Visitor,True,True
10.0,593.4666667,1.0,21.2,39.0,1110.966667,0.004255319,0.010992908,112.4406212,0.0,Sep,4.0,2.0,7.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Nov,1.0,1.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,73.1,0.0,0.02,0.0,0.0,Sep,1.0,1.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,6.0,521.9791667,27.0,733.2871212,0.02020202,0.031564383,0.0,0.0,Nov,2.0,2.0,7.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,May,3.0,2.0,6.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,240.0,0.0,0.028571429,58.788,0.2,May,2.0,2.0,3.0,2.0,New_Visitor,False,True
4.0,78.5,1.0,32.75,50.0,1897.833333,0.0127,0.011746032,0.0,0.0,Dec,1.0,1.0,9.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,19.0,722.7,0.0,0.002941176,68.376,0.0,May,1.0,1.0,5.0,2.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,19.0,421.0,0.0,0.010526316,0.0,0.0,Dec,2.0,2.0,6.0,3.0,Returning_Visitor,False,False
15.0,238.6838095,0.0,0.0,33.0,799.1049417,0.004347826,0.017574237,19.03293603,0.0,Sep,3.0,2.0,3.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,47.0,1447.577273,0.0,0.011134752,0.0,0.6,May,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
3.0,31.5,0.0,0.0,13.0,956.5,0.0,0.04,0.0,0.0,Mar,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,505.0,0.0,0.05,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
,,,,,,,,,,,,,,,,,False
0.0,0.0,0.0,0.0,22.0,348.5,0.004545455,0.022727273,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,True,True
3.0,48.33333333,0.0,0.0,15.0,245.5,0.014285714,0.028571429,0.0,0.0,Mar,3.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,234.9666667,0.0,0.033333333,0.0,0.0,May,3.0,2.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,121.5,0.0,0.007407407,0.0,0.0,Nov,1.0,1.0,1.0,2.0,New_Visitor,True,False
8.0,185.0,0.0,0.0,14.0,186.1666667,0.021052632,0.035087719,0.0,0.0,May,3.0,2.0,3.0,4.0,Returning_Visitor,False,False
1.0,55.5,1.0,18.0,19.0,444.75,0.0,0.010526316,21.2112655,0.0,Nov,2.0,5.0,1.0,10.0,New_Visitor,False,True
5.0,74.4,0.0,0.0,140.0,2810.797158,0.001909722,0.016226074,0.0,0.0,Sep,2.0,2.0,3.0,4.0,Returning_Visitor,True,False
2.0,67.0,0.0,0.0,59.0,468.1916667,0.0,0.003278689,0.0,0.2,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
2.0,55.0,0.0,0.0,6.0,249.5,0.0,0.033333333,0.0,0.0,Mar,2.0,2.0,7.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,1689.0,0.028571429,0.085714286,0.0,0.6,May,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,148.5,0.05,0.083333333,0.0,0.0,Mar,1.0,1.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,1.0,0.0,1.0,102.0,0.0,0.1,0.0,0.4,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
2.0,110.8,0.0,0.0,6.0,85.76666667,0.0,0.028571429,59.57182786,0.0,Aug,1.0,1.0,1.0,4.0,Returning_Visitor,False,True
2.0,24.0,0.0,0.0,16.0,445.3333333,0.004444444,0.022222222,0.0,0.0,Jul,2.0,2.0,9.0,2.0,Returning_Visitor,False,False
5.0,231.75,0.0,0.0,30.0,805.7833333,0.0,0.0203125,0.0,0.0,Dec,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,654.875,0.028571429,0.042857143,0.0,0.0,Nov,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,93.66666667,0.028571429,0.04,0.0,0.0,Mar,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
7.0,97.0,6.0,281.5,83.0,1778.125214,0.007967033,0.019990486,6.626647741,0.0,Mar,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
5.0,43.75,1.0,4.0,46.0,1203.083333,0.066226415,0.101042228,0.0,0.4,May,2.0,2.0,1.0,6.0,Returning_Visitor,False,False
3.0,232.9,7.0,646.0,83.0,5448.994444,0.008888889,0.023535354,0.0,0.0,May,2.0,2.0,2.0,13.0,Returning_Visitor,False,False
4.0,81.0,0.0,0.0,8.0,112.7285714,0.0,0.02,0.0,0.0,Mar,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
9.0,185.75,0.0,0.0,40.0,2128.416667,0.004761905,0.019047619,0.0,0.0,Nov,2.0,2.0,3.0,3.0,Returning_Visitor,True,False
2.0,115.8888889,2.0,45.5,26.0,1198.024145,0.003888889,0.03,14.50274386,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
6.0,125.5,0.0,0.0,19.0,1409.416667,0.002469136,0.023703704,0.0,0.0,Mar,1.0,8.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,13.0,0.133333333,0.166666667,0.0,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
4.0,115.8,0.0,0.0,46.0,2557.35,0.0,0.01372549,44.35848718,0.0,Oct,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
2.0,124.4,2.0,7.0,7.0,294.6,0.0,0.02,0.0,0.0,June,3.0,2.0,6.0,11.0,New_Visitor,False,False
3.0,46.4,0.0,0.0,8.0,168.2,0.0,0.033333333,4.78307258,0.0,Oct,2.0,7.0,7.0,20.0,Returning_Visitor,True,True
2.0,96.0,0.0,0.0,5.0,122.0,0.028571429,0.05,0.0,0.0,May,1.0,1.0,1.0,15.0,Returning_Visitor,True,False
4.0,69.0,1.0,537.0,42.0,352.5,0.004255319,0.019148936,0.0,0.0,May,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,1978.7,0.032,0.06,0.0,0.0,Aug,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,141.5,0.082352941,0.111764706,0.0,0.6,May,2.0,2.0,1.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,116.5,0.036363636,0.075757576,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,155.0,0.066666667,0.091666667,0.0,0.0,Nov,4.0,2.0,1.0,1.0,Returning_Visitor,False,False
